# EulerBlock derivatives output
# Author: Ney Rafael Secco (ney@ita.br)
# Instituto Tecnologico de Aeronautica - ITA
# Sao Jose dos Campos - Brazil

# Grid size (ii, jj)
      61      49

# Derivatives with respect to the following function (f)
cl_jlow 

# df/dMach_inf
 1.74752293E+00

# df/dalpha_inf [rad]
 1.18397604E+01

# Nodal derivatives
# i, j, X, Y, df/dX, df/dY
       7 ,        5 ,  9.04534329E-01 , -3.09233669E-02 , -1.98783213E-04 ,  1.34214938E-04
       8 ,        5 ,  8.72105274E-01 , -3.36186862E-02 , -7.21808047E-05 ,  3.13484455E-04
       9 ,        5 ,  8.35579002E-01 , -3.68998780E-02 , -2.52241158E-05 ,  4.61625594E-04
      10 ,        5 ,  7.95321041E-01 , -4.08104122E-02 , -3.77005443E-05 ,  6.41791426E-04
      11 ,        5 ,  7.51759802E-01 , -4.53094643E-02 , -7.27811008E-05 ,  6.82523753E-04
      12 ,        5 ,  7.05361173E-01 , -5.02755705E-02 , -1.26198644E-04 , -5.30088693E-05
      13 ,        5 ,  6.56620238E-01 , -5.55056546E-02 , -2.46937143E-04 ,  9.47575743E-04
      14 ,        5 ,  6.06057875E-01 , -6.07205143E-02 , -1.11414765E-04 ,  8.93711274E-04
      15 ,        5 ,  5.54218101E-01 , -6.55821092E-02 , -7.07085692E-05 ,  6.07537237E-04
      16 ,        5 ,  5.01665103E-01 , -6.97236062E-02 , -1.37539403E-04 ,  1.15117859E-04
      17 ,        5 ,  4.48979620E-01 , -7.27897877E-02 , -2.25310232E-04 , -3.83238453E-04
      18 ,        5 ,  3.96754402E-01 , -7.44827137E-02 , -8.52807693E-04 ,  5.95512606E-04
      19 ,        5 ,  3.45588278E-01 , -7.46055874E-02 , -4.50966360E-04 , -1.66827327E-03
      20 ,        5 ,  2.96078448E-01 , -7.30969397E-02 , -5.59560611E-04 ,  1.61417330E-03
      21 ,        5 ,  2.48810873E-01 , -7.00478207E-02 , -6.49705312E-04 ,  6.47547477E-04
      22 ,        5 ,  2.04349029E-01 , -6.56966823E-02 , -8.35520458E-04 ,  1.18800154E-04
      23 ,        5 ,  1.63220928E-01 , -6.03993813E-02 , -1.22109188E-03 , -2.09259110E-04
      24 ,        5 ,  1.25901613E-01 , -5.45736035E-02 , -1.50706584E-03 , -1.85734882E-04
      25 ,        5 ,  9.27814829E-02 , -4.86163448E-02 , -2.02580380E-03 ,  1.14409871E-04
      26 ,        5 ,  6.41026310E-02 , -4.27923997E-02 , -1.68763582E-03 ,  5.47514693E-04
      27 ,        5 ,  3.98595744E-02 , -3.71018475E-02 , -3.29097042E-03 ,  2.72229421E-04
      28 ,        5 ,  1.97403147E-02 , -3.11534061E-02 ,  8.53701996E-04 , -2.48220051E-03
      29 ,        5 ,  3.31540554E-03 , -2.40443014E-02 ,  1.86123778E-02 , -6.07901616E-03
      30 ,        5 , -9.08035472E-03 , -1.42658760E-02 , -1.11117948E-02 ,  1.15111290E-02
      31 ,        5 , -1.48555766E-02 , -1.23659451E-03 , -1.70730858E-04 ,  4.89798693E-02
      32 ,        5 , -1.18882481E-02 ,  1.51933554E-02 ,  1.63286673E-02 , -9.44721110E-02
      33 ,        5 , -4.43391950E-05 ,  2.91013504E-02 , -4.63255742E-02 ,  3.93748860E-03
      34 ,        5 ,  1.70912866E-02 ,  3.96008519E-02 , -1.11537738E-03 , -5.02256819E-03
      35 ,        5 ,  3.83478032E-02 ,  4.77998337E-02 , -2.53194378E-02 , -1.14120263E-02
      36 ,        5 ,  6.36517667E-02 ,  5.45585990E-02 , -2.99466784E-03 , -8.22626832E-03
      37 ,        5 ,  9.30932901E-02 ,  6.03612684E-02 ,  1.33327223E-04 , -2.52507996E-03
      38 ,        5 ,  1.26633007E-01 ,  6.54414482E-02 ,  6.33590132E-04 , -1.52079586E-03
      39 ,        5 ,  1.64070106E-01 ,  6.98874828E-02 , -2.96084657E-05 , -9.15972360E-04
      40 ,        5 ,  2.05083774E-01 ,  7.37093862E-02 ,  5.42620458E-05 , -3.90533896E-04
      41 ,        5 ,  2.49273704E-01 ,  7.68753790E-02 ,  5.49100679E-05 , -3.93314662E-04
      42 ,        5 ,  2.96185020E-01 ,  7.93302570E-02 ,  2.09018312E-05 ,  4.51664766E-04
      43 ,        5 ,  3.45322378E-01 ,  8.10063413E-02 ,  1.55458198E-04 , -7.32857848E-04
      44 ,        5 ,  3.96159018E-01 ,  8.18333480E-02 , -2.21773057E-04 ,  3.31590676E-04
      45 ,        5 ,  4.48144001E-01 ,  8.17494986E-02 , -1.04298944E-03 ,  1.53104986E-03
      46 ,        5 ,  5.00709025E-01 ,  8.07136728E-02 , -2.01260460E-04 ,  1.39115139E-03
      47 ,        5 ,  5.53275321E-01 ,  7.87171252E-02 ,  5.49311799E-04 , -1.26985768E-03
      48 ,        5 ,  6.05260740E-01 ,  7.57928649E-02 ,  1.70342502E-04 ,  3.89839739E-04
      49 ,        5 ,  6.56086941E-01 ,  7.20209832E-02 , -2.01558669E-04 ,  2.42666449E-04
      50 ,        5 ,  7.05186480E-01 ,  6.75288336E-02 ,  6.74520454E-06 , -2.44396567E-04
      51 ,        5 ,  7.52009551E-01 ,  6.24858107E-02 ,  1.30536627E-05 , -4.52821660E-04
      52 ,        5 ,  7.96030238E-01 ,  5.70932166E-02 , -1.17579606E-05 , -6.47708832E-04
      53 ,        5 ,  8.36752857E-01 ,  5.15697019E-02 , -6.64935440E-05 , -8.80177616E-04
      54 ,        5 ,  8.73721574E-01 ,  4.61307849E-02 , -2.31909554E-04 , -1.85559064E-03
      55 ,        5 ,  9.06543977E-01 ,  4.09555248E-02 , -9.13838167E-04 , -1.66744276E-04
      56 ,        5 ,  9.34951876E-01 ,  3.61267041E-02 ,  2.01544590E-04 , -1.10918541E-03
      57 ,        5 ,  9.58919116E-01 ,  3.15352457E-02 , -3.28930948E-03 ,  6.66731695E-03
      58 ,        5 ,  9.78781426E-01 ,  2.67602189E-02 , -1.65922101E-02 ,  1.13465044E-02
      59 ,        5 ,  9.95179208E-01 ,  2.09061047E-02 , -2.03961341E-03 ,  3.88899558E-02
      60 ,        5 ,  1.00841557E+00 ,  1.20239426E-02 , -1.44231457E-02 ,  1.12607784E-01
      61 ,        5 ,  1.00918980E+00 , -4.99677899E-04 , -5.95848257E-01 , -2.17432491E-01
       1 ,        6 ,  1.01339365E+00 , -7.21787585E-04 ,  3.18050176E-01 ,  6.40128409E-02
       2 ,        6 ,  1.01084412E+00 , -1.58990087E-02 ,  2.45357174E-02 ,  9.86283353E-03
       3 ,        6 ,  9.95626024E-01 , -2.57340158E-02 ,  1.53360403E-02 , -6.70326088E-03
       4 ,        6 ,  9.77511710E-01 , -3.10171018E-02 ,  1.57069192E-02 , -6.50420079E-03
       5 ,        6 ,  9.56740453E-01 , -3.43547209E-02 ,  4.15493034E-03 , -1.33050392E-03
       6 ,        6 ,  9.32560007E-01 , -3.69227499E-02 , -4.08486327E-04 ,  2.00922465E-04
       7 ,        6 ,  9.04410023E-01 , -3.93914669E-02 , -4.03611872E-04 ,  1.42955409E-04
       8 ,        6 ,  8.72097221E-01 , -4.21628953E-02 , -1.93829741E-04 ,  1.48915231E-04
       9 ,        6 ,  8.35740413E-01 , -4.54535000E-02 , -4.66130755E-05 ,  1.29259202E-04
      10 ,        6 ,  7.95648341E-01 , -4.93436973E-02 ,  5.10019176E-05 ,  8.53932543E-05
      11 ,        6 ,  7.52226691E-01 , -5.38093282E-02 ,  9.16843251E-05 , -1.22942453E-05
      12 ,        6 ,  7.05931897E-01 , -5.87356646E-02 ,  1.14333784E-04 , -3.52110355E-05
      13 ,        6 ,  6.57253597E-01 , -6.39229458E-02 , -1.02508920E-05 ,  5.89817340E-05
      14 ,        6 ,  6.06708740E-01 , -6.90945352E-02 , -1.65916934E-05 , -1.58106118E-05
      15 ,        6 ,  5.54839090E-01 , -7.39148367E-02 , -4.11274544E-05 , -2.81462620E-05
      16 ,        6 ,  5.02209114E-01 , -7.80192377E-02 , -3.11003400E-05 , -1.14141368E-05
      17 ,        6 ,  4.49403226E-01 , -8.10543352E-02 ,  4.81799306E-05 ,  1.34710038E-05
      18 ,        6 ,  3.97021797E-01 , -8.27235930E-02 ,  2.38210153E-04 , -1.41418618E-04
      19 ,        6 ,  3.45675309E-01 , -8.28314094E-02 ,  2.91079690E-04 ,  2.90263639E-05
      20 ,        6 ,  2.95976070E-01 , -8.13175477E-02 ,  5.09648771E-04 ,  1.98088961E-04
      21 ,        6 ,  2.48527224E-01 , -7.82742332E-02 ,  5.22762865E-04 ,  1.25722220E-04
      22 ,        6 ,  2.03908906E-01 , -7.39398444E-02 ,  6.99593492E-04 ,  1.45815901E-04
      23 ,        6 ,  1.62660161E-01 , -6.86652316E-02 ,  7.10674809E-04 ,  9.58425558E-05
      24 ,        6 ,  1.25250917E-01 , -6.28499927E-02 ,  5.81198051E-04 ,  7.54412221E-05
      25 ,        6 ,  9.20313585E-02 , -5.68469737E-02 ,  2.84057890E-04 ,  1.52978416E-04
      26 ,        6 ,  6.31478728E-02 , -5.08394499E-02 ,  6.45561923E-04 ,  2.26074053E-04
      27 ,        6 ,  3.84526866E-02 , -4.47113141E-02 , -1.30289088E-03 ,  2.26005392E-03
      28 ,        6 ,  1.75149039E-02 , -3.79318695E-02 , -2.26681959E-03 ,  3.60478300E-03
      29 ,        6 , -7.64760396E-05 , -2.94245233E-02 ,  6.14309564E-03 ,  4.96593076E-03
      30 ,        6 , -1.37103702E-02 , -1.74964714E-02 , -2.36812396E-02 , -2.94044556E-03
      31 ,        6 , -2.02506484E-02 , -1.45032230E-03 ,  2.34173134E-02 , -8.71953587E-03
      32 ,        6 , -1.69158231E-02 ,  1.76447301E-02 ,  2.30114621E-03 ,  4.20881247E-04
      33 ,        6 , -4.11192713E-03 ,  3.37922971E-02 , -2.89827162E-03 ,  1.32563194E-02
      34 ,        6 ,  1.42078102E-02 ,  4.58354375E-02 ,  1.42846562E-02 ,  5.98642501E-03
      35 ,        6 ,  3.64642687E-02 ,  5.49862678E-02 , -1.95099340E-02 , -1.66362571E-03
      36 ,        6 ,  6.24660880E-02 ,  6.22953657E-02 , -7.62863663E-03 , -4.98519263E-03
      37 ,        6 ,  9.23415304E-02 ,  6.83978606E-02 ,  1.33018476E-03 , -4.11596661E-03
      38 ,        6 ,  1.26138231E-01 ,  7.36330720E-02 ,  3.89361121E-04 , -1.74284840E-03
      39 ,        6 ,  1.63732513E-01 ,  7.81565996E-02 , -2.98332091E-05 , -3.38198888E-04
      40 ,        6 ,  2.04853387E-01 ,  8.20165374E-02 ,  8.53282040E-05 , -3.09041891E-04
      41 ,        6 ,  2.49127922E-01 ,  8.52005277E-02 ,  3.79560410E-05 , -3.21358670E-04
      42 ,        6 ,  2.96115350E-01 ,  8.76627606E-02 ,  8.39473013E-05 , -9.02599720E-04
      43 ,        6 ,  3.45327482E-01 ,  8.93402618E-02 ,  7.50625089E-05 , -6.80032388E-04
      44 ,        6 ,  3.96240929E-01 ,  9.01654419E-02 , -2.55919576E-04 ,  1.84253495E-03
      45 ,        6 ,  4.48305700E-01 ,  9.00783720E-02 , -1.08434410E-03 ,  1.28550110E-03
      46 ,        6 ,  5.00952604E-01 ,  8.90393988E-02 , -3.23193696E-04 ,  1.18293996E-05
      47 ,        6 ,  5.53600485E-01 ,  8.70410434E-02 ,  5.85125724E-04 , -1.10445755E-03
      48 ,        6 ,  6.05663591E-01 ,  8.41174594E-02 ,  1.38669446E-04 ,  3.09421393E-04
      49 ,        6 ,  6.56559031E-01 ,  8.03497994E-02 , -5.36396890E-05 ,  2.49356575E-04
      50 ,        6 ,  7.05714142E-01 ,  7.58663786E-02 ,  1.29780119E-04 ,  1.48069867E-05
      51 ,        6 ,  7.52573568E-01 ,  7.08372428E-02 ,  1.69553306E-04 , -1.01405825E-04
      52 ,        6 ,  7.96606393E-01 ,  6.54631231E-02 ,  1.68174169E-04 , -2.50049608E-04
      53 ,        6 ,  8.37315430E-01 ,  5.99579569E-02 ,  1.39394713E-04 , -3.84448063E-04
      54 ,        6 ,  8.74255637E-01 ,  5.45211521E-02 ,  1.33621743E-04 , -6.29391976E-04
      55 ,        6 ,  9.07077341E-01 ,  4.92912690E-02 , -5.51652571E-05 ,  2.43285085E-04
      56 ,        6 ,  9.35613397E-01 ,  4.42728178E-02 ,  1.16415270E-03 , -2.11148897E-03
      57 ,        6 ,  9.59996934E-01 ,  3.92393243E-02 , -1.97000413E-03 , -5.25385219E-03
      58 ,        6 ,  9.80711353E-01 ,  3.36160183E-02 , -7.00876773E-03 , -1.83693598E-02
      59 ,        6 ,  9.98384802E-01 ,  2.62550993E-02 , -1.83857961E-04 , -9.40548706E-03
      60 ,        6 ,  1.01249538E+00 ,  1.46855760E-02 , -9.68657454E-03 ,  5.55014663E-02
      61 ,        6 ,  1.01339365E+00 , -7.21787585E-04 , -3.96917431E-01 , -8.62361011E-02
       1 ,        7 ,  1.01818225E+00 , -9.70629264E-04 ,  2.14897060E-01 , -1.94901502E-01
       2 ,        7 ,  1.01500844E+00 , -1.89761367E-02 ,  1.65468447E-02 ,  6.94944742E-03
       3 ,        7 ,  9.98947484E-01 , -3.16096421E-02 ,  1.25342971E-02 , -7.69005224E-03
       4 ,        7 ,  9.79383111E-01 , -3.86352385E-02 ,  1.14934117E-02 , -4.01893631E-03
       5 ,        7 ,  9.57502853E-01 , -4.29910890E-02 ,  5.24898471E-03 , -1.58762232E-03
       6 ,        7 ,  9.32705741E-01 , -4.61558434E-02 ,  1.33560767E-04 ,  1.32003264E-04
       7 ,        7 ,  9.04345701E-01 , -4.89482560E-02 , -3.09917787E-04 ,  6.54578789E-05
       8 ,        7 ,  8.72074358E-01 , -5.18669775E-02 , -1.77093133E-04 ,  3.03234490E-05
       9 ,        7 ,  8.35871728E-01 , -5.52015861E-02 , -5.17199118E-05 ,  4.48597524E-06
      10 ,        7 ,  7.95959364E-01 , -5.90821469E-02 ,  2.12665585E-05 , -4.00587943E-05
      11 ,        7 ,  7.52699699E-01 , -6.35123968E-02 ,  2.09264598E-05 , -1.05202163E-04
      12 ,        7 ,  7.06529909E-01 , -6.83911805E-02 ,  7.02417324E-05 , -3.52840928E-05
      13 ,        7 ,  6.57930475E-01 , -7.35254065E-02 , -2.81818039E-05 , -1.88756386E-04
      14 ,        7 ,  6.07413339E-01 , -7.86425934E-02 , -8.34825601E-05 , -1.09383896E-04
      15 ,        7 ,  5.55517976E-01 , -8.34105329E-02 , -1.11837514E-04 , -5.17287706E-05
      16 ,        7 ,  5.02809641E-01 , -8.74676185E-02 , -5.85244708E-05 ,  7.24784183E-05
      17 ,        7 ,  4.49877373E-01 , -9.04630306E-02 ,  7.95916736E-05 ,  2.11738189E-04
      18 ,        7 ,  3.97330550E-01 , -9.21023853E-02 ,  4.33510097E-04 , -3.35355300E-05
      19 ,        7 ,  3.45793037E-01 , -9.21919146E-02 ,  3.60555162E-04 ,  2.72994547E-04
      20 ,        7 ,  2.95894067E-01 , -9.06729096E-02 ,  4.07164584E-04 , -1.49584473E-04
      21 ,        7 ,  2.48255192E-01 , -8.76381439E-02 ,  6.03513288E-05 , -2.06757180E-04
      22 ,        7 ,  2.03472263E-01 , -8.33231256E-02 , -5.18735142E-05 , -1.86465162E-04
      23 ,        7 ,  1.62089179E-01 , -7.80666797E-02 , -9.65273337E-05 , -1.06004653E-04
      24 ,        7 ,  1.24555381E-01 , -7.22373625E-02 , -4.01975363E-05 , -5.64213492E-05
      25 ,        7 ,  9.11567631E-02 , -6.61270469E-02 ,  1.22028031E-04 , -1.66430884E-04
      26 ,        7 ,  6.19259801E-02 , -5.98249635E-02 ,  1.24752853E-03 , -8.64143921E-04
      27 ,        7 ,  3.65871381E-02 , -5.30969310E-02 ,  7.02332265E-04 , -5.79351117E-04
      28 ,        7 ,  1.46464432E-02 , -4.52742921E-02 ,  9.36238380E-05 ,  6.09390368E-04
      29 ,        7 , -4.20511892E-03 , -3.51101812E-02 ,  6.00337034E-03 ,  8.69977482E-03
      30 ,        7 , -1.90097056E-02 , -2.07858537E-02 , -3.44449763E-02 , -1.44221073E-03
      31 ,        7 , -2.61702688E-02 , -1.65522113E-03 ,  2.97289088E-02 , -2.22937373E-02
      32 ,        7 , -2.25118366E-02 ,  2.01860866E-02 , -5.45024530E-03 ,  2.23385424E-02
      33 ,        7 , -8.82746221E-03 ,  3.87540736E-02 ,  1.21193437E-02 ,  9.97920973E-03
      34 ,        7 ,  1.07161078E-02 ,  5.25890844E-02 , -9.85999961E-04 ,  1.15694440E-02
      35 ,        7 ,  3.41116150E-02 ,  6.29078918E-02 , -1.81950724E-02 ,  1.54511994E-03
      36 ,        7 ,  6.09739914E-02 ,  7.09303092E-02 , -1.16977704E-02 , -4.83055980E-03
      37 ,        7 ,  9.14195827E-02 ,  7.74455071E-02 , -3.53678571E-03 , -3.58929635E-03
      38 ,        7 ,  1.25564879E-01 ,  8.29067442E-02 , -1.04572465E-03 , -2.06084979E-03
      39 ,        7 ,  1.63368584E-01 ,  8.75479209E-02 ,  6.88473672E-05 , -1.55326303E-03
      40 ,        7 ,  2.04623288E-01 ,  9.14663832E-02 , -5.38066131E-05 , -7.49350337E-04
      41 ,        7 ,  2.48995422E-01 ,  9.46778223E-02 , -5.42653890E-06 , -4.09285943E-04
      42 ,        7 ,  2.96065723E-01 ,  9.71512231E-02 ,  1.18601683E-04 , -1.97308459E-03
      43 ,        7 ,  3.45356920E-01 ,  9.88312690E-02 ,  2.21485115E-04 , -7.64938745E-04
      44 ,        7 ,  3.96350642E-01 ,  9.96546076E-02 , -4.96150630E-05 ,  3.20137953E-03
      45 ,        7 ,  4.48498402E-01 ,  9.95640133E-02 , -1.28352704E-03 ,  1.30116705E-03
      46 ,        7 ,  5.01230109E-01 ,  9.85218452E-02 , -3.65691207E-04 ,  8.16123972E-04
      47 ,        7 ,  5.53961875E-01 ,  9.65222903E-02 ,  4.41703252E-04 , -2.73822752E-03
      48 ,        7 ,  6.06103765E-01 ,  9.36009536E-02 ,  6.17443621E-05 ,  4.53436278E-04
      49 ,        7 ,  6.57067628E-01 ,  8.98402379E-02 , -2.14648216E-04 ,  2.35771028E-04
      50 ,        7 ,  7.06274904E-01 ,  8.53693327E-02 , -9.23856967E-05 , -5.89546174E-05
      51 ,        7 ,  7.53164588E-01 ,  8.03580766E-02 , -1.13356137E-04 , -1.70605102E-04
      52 ,        7 ,  7.97202713E-01 ,  7.50038192E-02 , -2.00919973E-04 , -2.88175972E-04
      53 ,        7 ,  8.37897849E-01 ,  6.95089406E-02 , -3.67632580E-04 , -4.52801574E-04
      54 ,        7 ,  8.74833030E-01 ,  6.40439524E-02 , -6.63818154E-04 , -7.66667879E-05
      55 ,        7 ,  9.07729263E-01 ,  5.86899702E-02 , -1.35834904E-03 ,  1.32922496E-03
      56 ,        7 ,  9.36543239E-01 ,  5.33598857E-02 , -2.51315809E-03 ,  1.73688739E-03
      57 ,        7 ,  9.61552642E-01 ,  4.77041117E-02 , -3.87444779E-03 ,  1.34662486E-03
      58 ,        7 ,  9.83314969E-01 ,  4.09792590E-02 ,  1.85735369E-03 ,  1.34183017E-04
      59 ,        7 ,  1.00227851E+00 ,  3.17486389E-02 ,  1.10547994E-02 ,  2.24682264E-02
      60 ,        7 ,  1.01695689E+00 ,  1.73211162E-02 ,  1.73519900E-02 ,  5.20449925E-02
      61 ,        7 ,  1.01818225E+00 , -9.70629264E-04 , -2.88365408E-01 , -3.95807468E-02
       1 ,        8 ,  1.02358039E+00 , -1.24496188E-03 ,  1.69362042E-01 , -1.32199041E-01
       2 ,        8 ,  1.01979977E+00 , -2.21194489E-02 ,  1.56501540E-02 ,  2.48078241E-03
       3 ,        8 ,  1.00305415E+00 , -3.76912499E-02 ,  1.30818157E-02 , -7.92349619E-03
       4 ,        8 ,  9.82039568E-01 , -4.68225989E-02 ,  8.41117336E-03 , -1.09326990E-03
       5 ,        8 ,  9.58861487E-01 , -5.24731288E-02 ,  5.20026748E-03 , -1.05970001E-03
       6 ,        8 ,  9.33215222E-01 , -5.64303334E-02 ,  6.80685411E-04 ,  2.70370185E-04
       7 ,        8 ,  9.04449482E-01 , -5.96886718E-02 , -1.91804269E-04 ,  1.39901848E-04
       8 ,        8 ,  8.72097619E-01 , -6.28517919E-02 , -1.58421300E-04 ,  6.68475813E-06
       9 ,        8 ,  8.35997681E-01 , -6.62869186E-02 , -5.30851113E-05 , -4.49361495E-05
      10 ,        8 ,  7.96259122E-01 , -7.01830137E-02 ,  2.06165974E-05 , -9.17981351E-05
      11 ,        8 ,  7.53176268E-01 , -7.45831604E-02 ,  2.34546226E-05 , -1.43947591E-04
      12 ,        8 ,  7.07151297E-01 , -7.94089935E-02 ,  1.75875424E-05 , -5.68942983E-05
      13 ,        8 ,  6.58647933E-01 , -8.44797635E-02 , -8.58219028E-05 , -2.70659186E-04
      14 ,        8 ,  6.08170195E-01 , -8.95301985E-02 , -4.77605710E-05 , -1.27501385E-04
      15 ,        8 ,  5.56254598E-01 , -9.42331786E-02 , -8.34446945E-05 , -6.18281839E-05
      16 ,        8 ,  5.03467604E-01 , -9.82312622E-02 , -2.71756219E-05 ,  8.25944068E-05
      17 ,        8 ,  4.50403944E-01 , -1.01177184E-01 ,  1.04924252E-04 ,  2.71106811E-04
      18 ,        8 ,  3.97683526E-01 , -1.02779558E-01 ,  4.71964518E-04 , -9.78448486E-05
      19 ,        8 ,  3.45945327E-01 , -1.02847015E-01 ,  3.94018380E-04 ,  4.12168049E-04
      20 ,        8 ,  2.95836892E-01 , -1.01322211E-01 ,  4.72240411E-04 , -2.33704329E-04
      21 ,        8 ,  2.47998026E-01 , -9.82966413E-02 ,  7.77533560E-05 , -2.65053937E-04
      22 ,        8 ,  2.03036308E-01 , -9.39978782E-02 , -1.07708407E-04 , -2.35428624E-04
      23 ,        8 ,  1.61489480E-01 , -8.87427836E-02 , -2.21722763E-04 , -1.34861630E-04
      24 ,        8 ,  1.23767132E-01 , -8.28543932E-02 , -2.91420792E-04 , -4.17637324E-05
      25 ,        8 ,  9.00701857E-02 , -7.65493797E-02 , -1.71465935E-05 , -8.10600455E-05
      26 ,        8 ,  6.03141672E-02 , -6.98158754E-02 ,  4.31544102E-04 , -8.49699198E-04
      27 ,        8 ,  3.41250988E-02 , -6.23014950E-02 ,  8.77352316E-04 , -1.06918162E-03
      28 ,        8 ,  1.10059779E-02 , -5.31985707E-02 ,  3.91228681E-04 , -1.06458678E-03
      29 ,        8 , -9.17517840E-03 , -4.11000371E-02 ,  6.08627324E-03 ,  7.90584379E-03
      30 ,        8 , -2.50659094E-02 , -2.41346966E-02 , -4.11718874E-02 ,  5.29313799E-04
      31 ,        8 , -3.27181418E-02 , -1.86228874E-03 ,  2.96662200E-02 , -2.85362681E-02
      32 ,        8 , -2.87865563E-02 ,  2.28244588E-02 ,  2.77064158E-03 ,  2.14756627E-02
      33 ,        8 , -1.42922425E-02 ,  4.39977497E-02 ,  1.91785884E-02 ,  4.54975367E-03
      34 ,        8 ,  6.49914020E-03 ,  5.98831885E-02 ,  6.43715574E-03 ,  1.12981423E-02
      35 ,        8 ,  3.11638258E-02 ,  7.16100456E-02 , -2.05170197E-03 ,  7.97847714E-04
      36 ,        8 ,  5.90596787E-02 ,  8.05348367E-02 , -5.51335814E-03 , -1.56511223E-03
      37 ,        8 ,  9.02374697E-02 ,  8.76006034E-02 , -6.86435892E-04 , -1.47067021E-03
      38 ,        8 ,  1.24854015E-01 ,  9.33811670E-02 ,  7.49967899E-05 , -9.31462786E-04
      39 ,        8 ,  1.62945856E-01 ,  9.81977210E-02 , -2.08724797E-04 , -3.39028355E-04
      40 ,        8 ,  2.04378920E-01 ,  1.02207115E-01 , -1.87633024E-04 , -2.48822340E-04
      41 ,        8 ,  2.48871915E-01 ,  1.05462475E-01 ,  5.29769313E-05 , -2.64046885E-04
      42 ,        8 ,  2.96037078E-01 ,  1.07954534E-01 , -2.16000362E-05 , -2.83216490E-04
      43 ,        8 ,  3.45414047E-01 ,  1.09640016E-01 ,  1.82793612E-04 , -4.94004597E-04
      44 ,        8 ,  3.96492483E-01 ,  1.10462312E-01 , -6.88860481E-05 ,  2.19829009E-04
      45 ,        8 ,  4.48726649E-01 ,  1.10368308E-01 , -5.02535828E-04 ,  3.48903461E-04
      46 ,        8 ,  5.01545835E-01 ,  1.09323214E-01 , -1.86421718E-04 ,  1.82180469E-06
      47 ,        8 ,  5.54363172E-01 ,  1.07323425E-01 ,  1.29307081E-04 , -3.99253830E-04
      48 ,        8 ,  6.06584020E-01 ,  1.04406329E-01 ,  5.07889961E-05 ,  1.40167216E-04
      49 ,        8 ,  6.57614393E-01 ,  1.00655606E-01 , -3.90174936E-05 ,  7.12230391E-05
      50 ,        8 ,  7.06869695E-01 ,  9.62006765E-02 ,  7.92781194E-05 , -6.60264067E-06
      51 ,        8 ,  7.53784694E-01 ,  9.12090002E-02 ,  1.30472365E-04 , -4.41999468E-05
      52 ,        8 ,  7.97827675E-01 ,  8.58693346E-02 ,  1.89208566E-04 , -1.10894708E-04
      53 ,        8 ,  8.38525663E-01 ,  8.03626314E-02 ,  3.70979056E-04 , -3.74299763E-04
      54 ,        8 ,  8.75511777E-01 ,  7.48162334E-02 ,  3.45042912E-04 ,  1.77661820E-04
      55 ,        8 ,  9.08601901E-01 ,  6.92395880E-02 ,  7.86188602E-06 ,  2.35913041E-04
      56 ,        8 ,  9.37881771E-01 ,  6.34454599E-02 , -3.36475272E-03 , -5.27339880E-04
      57 ,        8 ,  9.63738200E-01 ,  5.69546631E-02 , -5.66774786E-03 , -2.92660085E-03
      58 ,        8 ,  9.86719410E-01 ,  4.88377232E-02 , -4.27617264E-03 , -5.46086934E-03
      59 ,        8 ,  1.00694913E+00 ,  3.73807025E-02 , -5.75257526E-03 ,  2.22974140E-03
      60 ,        8 ,  1.02203781E+00 ,  1.99711478E-02 ,  1.07274033E-02 ,  1.73462076E-02
      61 ,        8 ,  1.02358039E+00 , -1.24496188E-03 , -2.18386017E-01 , -2.36744002E-02
       1 ,        9 ,  1.02969796E+00 , -1.54773480E-03 ,  1.36896638E-01 , -1.05281204E-01
       2 ,        9 ,  1.02541063E+00 , -2.53769428E-02 ,  1.13773583E-02 ,  1.23323550E-02
