# EulerBlock derivatives output
# Author: Ney Rafael Secco (ney@ita.br)
# Instituto Tecnologico de Aeronautica - ITA
# Sao Jose dos Campos - Brazil

# Grid size (ii, jj)
      61      49

# Derivatives with respect to the following function (f)
cl_jlow 

# df/dMach_inf
 1.77008679E+00

# df/dalpha_inf [rad]
 1.13585631E+01

# Nodal derivatives
# i, j, X, Y, df/dX, df/dY
       7 ,        5 ,  9.04924500E-01 , -3.41349844E-02 , -4.37719396E-05 , -6.17454335E-04
       8 ,        5 ,  8.72213435E-01 , -3.71721633E-02 ,  6.33721611E-05 , -3.02022844E-04
       9 ,        5 ,  8.35395905E-01 , -4.04027459E-02 , -3.84022754E-05 , -6.40282373E-04
      10 ,        5 ,  7.94862795E-01 , -4.37785111E-02 ,  3.68075895E-05 , -3.96000930E-04
      11 ,        5 ,  7.51068431E-01 , -4.72273958E-02 ,  4.50411641E-05 , -2.94417229E-04
      12 ,        5 ,  7.04504794E-01 , -5.06744806E-02 ,  4.02910633E-05 , -2.38168929E-04
      13 ,        5 ,  6.55691171E-01 , -5.40490513E-02 ,  3.20894219E-05 , -2.01643178E-04
      14 ,        5 ,  6.05167895E-01 , -5.72855333E-02 ,  2.25174654E-05 , -1.82747597E-04
      15 ,        5 ,  5.53490587E-01 , -6.03215349E-02 ,  1.28620375E-05 , -1.76904086E-04
      16 ,        5 ,  5.01224177E-01 , -6.30942958E-02 ,  1.98834068E-06 , -1.82821867E-04
      17 ,        5 ,  4.48936705E-01 , -6.55364243E-02 , -1.44411559E-05 , -2.11169964E-04
      18 ,        5 ,  3.97193012E-01 , -6.75718780E-02 , -3.41151814E-05 , -2.53836782E-04
      19 ,        5 ,  3.46548426E-01 , -6.91132152E-02 , -5.10617295E-05 , -2.45914563E-04
      20 ,        5 ,  2.97542407E-01 , -7.00610337E-02 , -6.16122426E-05 , -1.93101899E-04
      21 ,        5 ,  2.50691989E-01 , -7.03061295E-02 , -5.18973616E-05 , -1.06146391E-05
      22 ,        5 ,  2.06484479E-01 , -6.97341691E-02 ,  1.30557352E-05 , -1.99368993E-04
      23 ,        5 ,  1.65368160E-01 , -6.82314002E-02 ,  2.39337795E-04 , -1.60571387E-03
      24 ,        5 ,  1.27738374E-01 , -6.56878170E-02 ,  9.42457808E-04 , -4.71178143E-04
      25 ,        5 ,  9.39150966E-02 , -6.19909917E-02 ,  2.58216072E-03 , -3.28762015E-03
      26 ,        5 ,  6.41111163E-02 , -5.70002365E-02 ,  5.35148020E-03 , -4.26173925E-03
      27 ,        5 ,  3.84091029E-02 , -5.04900302E-02 ,  2.17790511E-04 ,  1.27342864E-04
      28 ,        5 ,  1.68160514E-02 , -4.20612574E-02 ,  2.66949945E-02 , -8.70483515E-03
      29 ,        5 , -4.58437255E-04 , -3.10702289E-02 ,  1.46214123E-02 ,  1.00442366E-02
      30 ,        5 , -1.23589373E-02 , -1.68774516E-02 , -4.15097620E-02 , -4.27062817E-02
      31 ,        5 , -1.68421120E-02 , -8.71843095E-05 ,  8.80166318E-02 ,  4.79390259E-02
      32 ,        5 , -1.28765147E-02 ,  1.71287646E-02 ,  1.63087208E-02 ,  2.13941145E-02
      33 ,        5 , -1.40390368E-03 ,  3.21240244E-02 , -6.07049044E-02 ,  2.90860253E-03
      34 ,        5 ,  1.55114835E-02 ,  4.43010902E-02 , -6.93932735E-03 , -1.78257623E-02
      35 ,        5 ,  3.68627129E-02 ,  5.42926726E-02 , -2.81473403E-02 , -6.98477207E-03
      36 ,        5 ,  6.24429154E-02 ,  6.27137714E-02 , -1.30497213E-02 , -1.33449950E-02
      37 ,        5 ,  9.22337062E-02 ,  6.99034502E-02 , -1.93462002E-03 , -1.33253661E-02
      38 ,        5 ,  1.26138768E-01 ,  7.59795807E-02 , -1.40554918E-03 , -2.85250846E-03
      39 ,        5 ,  1.63929856E-01 ,  8.09341497E-02 , -1.49879821E-03 , -3.96544486E-04
      40 ,        5 ,  2.05268822E-01 ,  8.47117238E-02 , -4.66251207E-04 , -1.93437675E-03
      41 ,        5 ,  2.49739768E-01 ,  8.72615203E-02 , -4.08853341E-04 , -1.72007491E-03
      42 ,        5 ,  2.96873054E-01 ,  8.85667480E-02 , -5.83292832E-04 , -1.26464439E-03
      43 ,        5 ,  3.46161323E-01 ,  8.86573185E-02 , -3.48735054E-04 , -1.23435658E-04
      44 ,        5 ,  3.97070811E-01 ,  8.76107153E-02 , -8.44230117E-04 ,  4.15946619E-03
      45 ,        5 ,  4.49050135E-01 ,  8.55445326E-02 ,  5.79182066E-04 ,  2.03323612E-02
      46 ,        5 ,  5.01537625E-01 ,  8.26038188E-02 , -8.24250167E-03 ,  7.05819000E-02
      47 ,        5 ,  5.53967691E-01 ,  7.89463946E-02 , -3.65338722E-03 , -8.35171458E-02
      48 ,        5 ,  6.05776456E-01 ,  7.47292125E-02 , -3.91755628E-04 , -9.99432982E-03
      49 ,        5 ,  6.56406796E-01 ,  7.00983094E-02 , -3.33231039E-04 , -2.14086362E-03
      50 ,        5 ,  7.05312910E-01 ,  6.51839547E-02 , -1.15530034E-04 , -5.85320710E-04
      51 ,        5 ,  7.51964513E-01 ,  6.01013451E-02 , -1.37716996E-04 , -6.85663753E-04
      52 ,        5 ,  7.95850866E-01 ,  5.49557594E-02 , -1.52283915E-04 , -7.06352020E-04
      53 ,        5 ,  8.36485502E-01 ,  4.98492951E-02 , -1.54959141E-04 , -8.48552081E-04
      54 ,        5 ,  8.73415028E-01 ,  4.48833290E-02 ,  9.33831180E-07 , -1.68758871E-03
      55 ,        5 ,  9.06242603E-01 ,  4.01453970E-02 , -3.25682140E-04 , -4.16743122E-04
      56 ,        5 ,  9.34689151E-01 ,  3.56631212E-02 ,  4.49023406E-04 , -9.31678187E-05
      57 ,        5 ,  9.58712380E-01 ,  3.13126794E-02 , -1.78662248E-03 ,  1.40616282E-03
      58 ,        5 ,  9.78630298E-01 ,  2.66912206E-02 , -1.64019820E-02 , -5.49267493E-03
      59 ,        5 ,  9.95069465E-01 ,  2.09400580E-02 , -1.16610307E-02 ,  1.54081317E-02
      60 ,        5 ,  1.00832876E+00 ,  1.21701159E-02 , -3.03738986E-02 ,  7.66693258E-02
      61 ,        5 ,  1.00938934E+00 , -2.88294095E-04 , -6.52451978E-01 , -2.64461115E-01
       1 ,        6 ,  1.01360959E+00 , -4.15354218E-04 ,  3.82368408E-01 , -1.85292012E-01
       2 ,        6 ,  1.01145135E+00 , -1.56060958E-02 ,  2.41304030E-02 ,  2.50975849E-02
       3 ,        6 ,  9.96633297E-01 , -2.60321801E-02 ,  1.42034451E-02 , -1.95541694E-02
       4 ,        6 ,  9.78629964E-01 , -3.20588078E-02 ,  1.66702225E-02 , -6.96891259E-03
       5 ,        6 ,  9.57778380E-01 , -3.61636623E-02 ,  4.72876782E-03 , -2.49224912E-03
       6 ,        6 ,  9.33381489E-01 , -3.94580383E-02 ,  1.08116777E-03 , -4.89124856E-04
       7 ,        6 ,  9.04920262E-01 , -4.25177922E-02 , -2.79029600E-04 , -3.19692789E-04
       8 ,        6 ,  8.72241191E-01 , -4.56221533E-02 ,  1.75664855E-04 ,  2.20623929E-04
       9 ,        6 ,  8.35501178E-01 , -4.88642108E-02 , -7.23749276E-05 , -2.31057790E-04
      10 ,        6 ,  7.95045395E-01 , -5.22329569E-02 , -2.56496392E-05 , -7.68515413E-05
      11 ,        6 ,  7.51315479E-01 , -5.56715346E-02 , -1.55685312E-05 , -2.50293449E-05
      12 ,        6 ,  7.04803116E-01 , -5.91095525E-02 , -1.46355315E-05 , -1.29888491E-05
      13 ,        6 ,  6.56030217E-01 , -6.24768249E-02 , -1.34514198E-05 , -7.99589165E-06
      14 ,        6 ,  6.05539454E-01 , -6.57071161E-02 , -1.28946300E-05 , -8.51366700E-06
      15 ,        6 ,  5.53887709E-01 , -6.87371039E-02 , -1.25859257E-05 , -1.21165565E-05
      16 ,        6 ,  5.01639958E-01 , -7.15030676E-02 , -1.38317523E-05 , -1.70914323E-05
      17 ,        6 ,  4.49363087E-01 , -7.39366664E-02 , -1.82020093E-05 , -2.17415744E-05
      18 ,        6 ,  3.97619598E-01 , -7.59609003E-02 , -2.49295177E-05 , -2.55628032E-05
      19 ,        6 ,  3.46961255E-01 , -7.74872788E-02 , -3.25635700E-05 , -2.62734256E-05
      20 ,        6 ,  2.97922575E-01 , -7.84150426E-02 , -4.27208685E-05 , -1.37674381E-05
      21 ,        6 ,  2.51013764E-01 , -7.86327990E-02 , -4.73049175E-05 ,  2.65876061E-04
      22 ,        6 ,  2.06712142E-01 , -7.80220098E-02 ,  7.27108945E-05 ,  1.30030545E-04
      23 ,        6 ,  1.65449984E-01 , -7.64602001E-02 ,  6.89574194E-07 , -5.02105778E-04
      24 ,        6 ,  1.27595391E-01 , -7.38193633E-02 ,  3.43613676E-04 , -5.84478901E-05
      25 ,        6 ,  9.34232650E-02 , -6.99520780E-02 ,  1.55394726E-03 ,  6.50057759E-06
      26 ,        6 ,  6.30821081E-02 , -6.46556411E-02 ,  4.20943086E-03 ,  5.44512409E-04
      27 ,        6 ,  3.65892427E-02 , -5.76057690E-02 , -5.26614584E-03 ,  4.73348257E-05
      28 ,        6 ,  1.39363341E-02 , -4.82632861E-02 ,  1.17541432E-02 ,  3.67316535E-03
      29 ,        6 , -4.55244007E-03 , -3.58206405E-02 , -2.38755864E-02 ,  8.00474629E-03
      30 ,        6 , -1.75194319E-02 , -1.95417244E-02 , -5.63230026E-02 , -6.34935591E-02
      31 ,        6 , -2.24941704E-02 , -1.54345637E-04 ,  7.78970615E-02 , -4.25699032E-02
      32 ,        6 , -1.81671546E-02 ,  1.96168058E-02 ,  1.27851878E-02 ,  3.81190568E-02
      33 ,        6 , -5.76921380E-03 ,  3.67064706E-02 , -1.82495710E-03 ,  2.31480308E-04
      34 ,        6 ,  1.22428204E-02 ,  5.03665767E-02 , -1.06612967E-02 ,  5.86673289E-03
      35 ,        6 ,  3.45665652E-02 ,  6.13059358E-02 , -2.01199927E-02 , -2.53811085E-03
      36 ,        6 ,  6.08859035E-02 ,  7.02905952E-02 , -1.15792693E-02 , -1.01083727E-02
      37 ,        6 ,  9.11985835E-02 ,  7.77967176E-02 , -2.43204816E-03 , -7.47378836E-03
      38 ,        6 ,  1.25471003E-01 ,  8.40443484E-02 , -1.65391111E-03 , -3.65347741E-03
      39 ,        6 ,  1.63534188E-01 ,  8.90923169E-02 , -1.21005166E-03 ,  2.35310134E-04
      40 ,        6 ,  2.05088588E-01 ,  9.29239252E-02 , -1.29878660E-04 , -1.50474812E-03
      41 ,        6 ,  2.49738339E-01 ,  9.55086918E-02 , -1.29860894E-04 , -1.49962873E-03
      42 ,        6 ,  2.97022488E-01 ,  9.68397674E-02 , -3.37252756E-04 , -1.05136225E-03
      43 ,        6 ,  3.46436860E-01 ,  9.69517280E-02 , -1.32367234E-04 ,  3.86434274E-05
      44 ,        6 ,  3.97448816E-01 ,  9.59241168E-02 , -2.48322751E-04 ,  2.73977480E-03
      45 ,        6 ,  4.49507800E-01 ,  9.38752735E-02 , -3.58388003E-03 ,  1.22828109E-02
      46 ,        6 ,  5.02053429E-01 ,  9.09503264E-02 ,  9.44577516E-03 ,  5.72762225E-02
      47 ,        6 ,  5.54522033E-01 ,  8.73069033E-02 ,  9.19264293E-04 , -6.39542274E-02
      48 ,        6 ,  6.06352102E-01 ,  8.31017887E-02 , -2.33196412E-04 , -7.67753307E-03
      49 ,        6 ,  6.56988898E-01 ,  7.84811188E-02 , -2.44389004E-04 , -1.71261769E-03
      50 ,        6 ,  7.05888462E-01 ,  7.35756798E-02 , -9.60827915E-05 , -5.30428708E-04
      51 ,        6 ,  7.52521300E-01 ,  6.85015014E-02 , -7.13256436E-05 , -3.30002575E-04
      52 ,        6 ,  7.96376551E-01 ,  6.33641571E-02 , -6.50368420E-05 , -2.30540678E-04
      53 ,        6 ,  8.36969102E-01 ,  5.82626320E-02 , -1.09690994E-04 , -3.12843380E-04
      54 ,        6 ,  8.73856799E-01 ,  5.32846488E-02 , -3.23916810E-04 , -9.55784585E-04
      55 ,        6 ,  9.06683362E-01 ,  4.84806701E-02 , -1.17740989E-03 ,  5.30695351E-04
      56 ,        6 ,  9.35266228E-01 ,  4.38039722E-02 , -4.19529401E-05 , -3.16674956E-04
      57 ,        6 ,  9.59717121E-01 ,  3.90160473E-02 , -4.91273368E-03 ,  1.81349897E-03
      58 ,        6 ,  9.80498110E-01 ,  3.35601812E-02 , -1.18920759E-03 ,  5.43461238E-03
      59 ,        6 ,  9.98222954E-01 ,  2.63251510E-02 ,  2.80860046E-02 ,  4.33417345E-02
      60 ,        6 ,  1.01238963E+00 ,  1.49079486E-02 , -5.10393744E-03 ,  8.80344490E-02
      61 ,        6 ,  1.01360959E+00 , -4.15354218E-04 , -4.40999922E-01 , -1.09132357E-01
       1 ,        7 ,  1.01842406E+00 , -5.58732701E-04 ,  2.71899040E-01 , -1.09251713E-01
       2 ,        7 ,  1.01573107E+00 , -1.85867211E-02 ,  1.11060831E-02 ,  2.35183376E-02
       3 ,        7 ,  1.00013489E+00 , -3.18006362E-02 ,  5.02898436E-03 , -1.73017258E-02
       4 ,        7 ,  9.80722267E-01 , -3.95923313E-02 ,  1.20930629E-02 , -4.40201850E-03
       5 ,        7 ,  9.58760739E-01 , -4.47256081E-02 ,  5.55817988E-03 , -2.16149707E-03
       6 ,        7 ,  9.33712374E-01 , -4.86080533E-02 ,  8.38973921E-04 ,  2.56132334E-04
       7 ,        7 ,  9.04977296E-01 , -5.19748066E-02 , -5.32151871E-04 , -2.97112477E-04
       8 ,        7 ,  8.72253789E-01 , -5.52144164E-02 ,  7.67060834E-05 ,  2.36915819E-04
       9 ,        7 ,  8.35570978E-01 , -5.85006117E-02 , -4.88094236E-06 , -8.30155817E-05
      10 ,        7 ,  7.95199593E-01 , -6.18739328E-02 , -4.78135960E-05 , -5.72177491E-05
      11 ,        7 ,  7.51550212E-01 , -6.53040997E-02 , -3.96271746E-05 , -3.52419108E-06
      12 ,        7 ,  7.05106126E-01 , -6.87315456E-02 , -3.53339795E-05 ,  4.40185819E-06
      13 ,        7 ,  6.56389318E-01 , -7.20892351E-02 , -3.06760733E-05 ,  6.32634032E-06
      14 ,        7 ,  6.05944396E-01 , -7.53110468E-02 , -2.83483839E-05 ,  2.27256398E-06
      15 ,        7 ,  5.54329653E-01 , -7.83327725E-02 , -2.84020180E-05 , -6.45480917E-06
      16 ,        7 ,  5.02110256E-01 , -8.10895344E-02 , -3.14440700E-05 , -1.81840597E-05
      17 ,        7 ,  4.49851900E-01 , -8.35117731E-02 , -3.47394709E-05 , -2.66874797E-05
      18 ,        7 ,  3.98114465E-01 , -8.55212175E-02 , -4.01596556E-05 , -3.45725806E-05
      19 ,        7 ,  3.47445552E-01 , -8.70279213E-02 , -5.16899896E-05 , -4.66171007E-05
      20 ,        7 ,  2.98373606E-01 , -8.79291173E-02 , -5.39949919E-05 , -3.81827734E-05
      21 ,        7 ,  2.51399917E-01 , -8.81100080E-02 , -5.34885871E-05 , -3.77663622E-05
      22 ,        7 ,  2.06987938E-01 , -8.74454836E-02 ,  1.52007459E-04 ,  3.19653535E-04
      23 ,        7 ,  1.65547192E-01 , -8.57999984E-02 ,  2.24231136E-04 , -8.45386705E-04
      24 ,        7 ,  1.27408589E-01 , -8.30205050E-02 ,  8.86093817E-04 ,  5.05091962E-05
      25 ,        7 ,  9.27916554E-02 , -7.89150435E-02 ,  2.62528720E-03 , -7.28648307E-04
      26 ,        7 ,  6.17783713E-02 , -7.32084910E-02 ,  5.21565519E-03 , -6.71654242E-04
      27 ,        7 ,  3.43377371E-02 , -6.54692066E-02 , -2.00338735E-03 ,  5.41590784E-05
      28 ,        7 ,  1.04871074E-02 , -5.50157527E-02 ,  6.55700926E-03 ,  6.73336158E-03
      29 ,        7 , -9.28099298E-03 , -4.08951875E-02 , -2.26743225E-02 ,  2.08580932E-02
      30 ,        7 , -2.32865701E-02 , -2.23345625E-02 , -5.89453832E-02 , -5.10374299E-02
      31 ,        7 , -2.87169572E-02 , -2.40394966E-04 ,  6.93164135E-02 , -6.59654180E-02
      32 ,        7 , -2.40761114E-02 ,  2.22057735E-02 ,  1.10796886E-02 ,  3.68930518E-02
      33 ,        7 , -1.07883091E-02 ,  4.15868838E-02 ,  2.09395282E-02 ,  8.09240908E-03
      34 ,        7 ,  8.37694147E-03 ,  5.69586595E-02 , -8.92668112E-04 ,  1.23059216E-02
      35 ,        7 ,  3.18021603E-02 ,  6.90475661E-02 , -8.72212446E-03 ,  3.33043752E-03
      36 ,        7 ,  5.90092756E-02 ,  7.87505820E-02 , -6.89137174E-03 , -4.70969684E-03
      37 ,        7 ,  8.99725352E-02 ,  8.66806589E-02 , -2.58328727E-03 , -3.56357581E-03
      38 ,        7 ,  1.24705263E-01 ,  9.31676780E-02 , -1.64871678E-03 , -1.13689166E-03
      39 ,        7 ,  1.63100597E-01 ,  9.83485145E-02 , -7.88809055E-04 ,  3.47891307E-04
      40 ,        7 ,  2.04907672E-01 ,  1.02256142E-01 ,  3.37023325E-04 , -6.38813799E-04
      41 ,        7 ,  2.49759858E-01 ,  1.04888517E-01 ,  3.41475942E-04 , -6.88463450E-04
      42 ,        7 ,  2.97210696E-01 ,  1.06253654E-01 ,  1.62112049E-04 , -3.04154372E-04
      43 ,        7 ,  3.46762155E-01 ,  1.06393316E-01 ,  2.64812193E-04 ,  3.94847731E-04
      44 ,        7 ,  3.97884030E-01 ,  1.05390211E-01 , -1.19709179E-06 ,  1.16146345E-03
      45 ,        7 ,  4.50027114E-01 ,  1.03363811E-01 , -6.24685859E-03 ,  1.96059853E-03
      46 ,        7 ,  5.02632516E-01 ,  1.00459395E-01 ,  2.05049874E-02 ,  2.33091906E-02
      47 ,        7 ,  5.55138587E-01 ,  9.68343699E-02 ,  4.54268003E-03 , -2.60143437E-02
      48 ,        7 ,  6.06986226E-01 ,  9.26453322E-02 ,  3.72034966E-04 , -1.80472558E-03
      49 ,        7 ,  6.57623079E-01 ,  8.80385275E-02 , -4.56688524E-05 , -3.85394630E-04
      50 ,        7 ,  7.06507062E-01 ,  8.31451741E-02 ,  1.68770588E-05 , -1.52535995E-04
      51 ,        7 ,  7.53109989E-01 ,  7.80814838E-02 ,  5.79529080E-05 , -1.40347521E-04
      52 ,        7 ,  7.96923235E-01 ,  7.29509569E-02 ,  1.00115467E-04 , -1.40871668E-04
      53 ,        7 ,  8.37470391E-01 ,  6.78433504E-02 ,  1.26493704E-04 , -2.46386111E-04
      54 ,        7 ,  8.74337498E-01 ,  6.28209474E-02 , -1.13780701E-05 , -6.04026165E-05
      55 ,        7 ,  9.07236156E-01 ,  5.78811414E-02 , -4.63601410E-04 ,  8.55815080E-05
      56 ,        7 ,  9.36102844E-01 ,  5.28897106E-02 , -1.06307638E-03 ,  3.49166552E-04
      57 ,        7 ,  9.61189327E-01 ,  4.74869864E-02 , -6.47086458E-03 , -2.54405555E-03
      58 ,        7 ,  9.83029683E-01 ,  4.09471771E-02 , -9.58824456E-03 , -7.29931203E-03
      59 ,        7 ,  1.00206133E+00 ,  3.18710894E-02 , -1.39432909E-02 ,  8.55404488E-04
      60 ,        7 ,  1.01684391E+00 ,  1.76314928E-02 , -1.18526285E-03 ,  2.42609999E-02
      61 ,        7 ,  1.01842406E+00 , -5.58732701E-04 , -3.18044133E-01 , -5.48448886E-02
       1 ,        8 ,  1.02385871E+00 , -7.18246703E-04 ,  2.05892063E-01 ,  2.31919995E-02
       2 ,        8 ,  1.02063618E+00 , -2.16270369E-02 ,  1.01761895E-02 ,  1.55480200E-02
       3 ,        8 ,  1.00441009E+00 , -3.77661439E-02 ,  5.79316570E-03 , -1.55140986E-02
       4 ,        8 ,  9.83588142E-01 , -4.76781400E-02 ,  8.70446524E-03 , -7.95692363E-04
       5 ,        8 ,  9.60330276E-01 , -5.41168744E-02 ,  5.14013795E-03 , -1.24101314E-03
       6 ,        8 ,  9.34400008E-01 , -5.87852319E-02 ,  1.27582961E-03 ,  5.27466246E-04
       7 ,        8 ,  9.05197359E-01 , -6.26008578E-02 ,  1.44212515E-04 ,  3.72230505E-04
       8 ,        8 ,  8.72307821E-01 , -6.60701428E-02 , -1.78223372E-04 ,  6.49331874E-05
       9 ,        8 ,  8.35628260E-01 , -6.94545996E-02 , -5.00612288E-05 ,  1.30378101E-04
      10 ,        8 ,  7.95330665E-01 , -7.28578899E-02 , -2.55903607E-05 , -1.35089460E-04
      11 ,        8 ,  7.51771632E-01 , -7.62885395E-02 ,  1.92775702E-06 , -4.72089187E-05
      12 ,        8 ,  7.05412324E-01 , -7.97066357E-02 , -6.85090036E-06 , -3.61618991E-05
      13 ,        8 ,  6.56768638E-01 , -8.30530892E-02 , -9.00160892E-06 , -3.22352468E-05
      14 ,        8 ,  6.06385006E-01 , -8.62639163E-02 , -1.15477166E-05 , -3.67881180E-05
      15 ,        8 ,  5.54820625E-01 , -8.92746113E-02 , -1.79701272E-05 , -4.96260908E-05
      16 ,        8 ,  5.02640764E-01 , -9.20191093E-02 , -2.47734871E-05 , -6.70448714E-05
      17 ,        8 ,  4.50409765E-01 , -9.44263523E-02 , -2.48066526E-05 , -8.87849683E-05
      18 ,        8 ,  3.98684434E-01 , -9.64163687E-02 , -2.22911539E-05 , -1.25593360E-04
      19 ,        8 ,  3.48007248E-01 , -9.78971132E-02 , -1.84229855E-05 , -1.46844220E-04
      20 ,        8 ,  2.98898757E-01 , -9.87627266E-02 , -3.52468259E-06 , -6.15488236E-05
      21 ,        8 ,  2.51848001E-01 , -9.88930551E-02 , -9.38723555E-07 , -6.56234421E-05
      22 ,        8 ,  2.07298844E-01 , -9.81529809E-02 ,  1.74872710E-04 ,  1.62399753E-04
      23 ,        8 ,  1.65629387E-01 , -9.63883578E-02 ,  2.73593585E-04 , -1.06747914E-03
      24 ,        8 ,  1.27123058E-01 , -9.34133401E-02 ,  1.00767553E-03 , -2.49851914E-04
      25 ,        8 ,  9.19373025E-02 , -8.89822219E-02 ,  2.34232729E-03 , -8.54141213E-04
      26 ,        8 ,  6.00932026E-02 , -8.27383262E-02 ,  3.11346617E-03 , -4.33594033E-04
      27 ,        8 ,  3.15364685E-02 , -7.41356818E-02 , -9.79863019E-04 , -9.46159243E-04
      28 ,        8 ,  6.35353243E-03 , -6.23514756E-02 ,  3.69282237E-03 ,  1.66946714E-03
      29 ,        8 , -1.47483994E-02 , -4.63124314E-02 , -1.58072022E-02 ,  1.81257944E-02
      30 ,        8 , -2.97624269E-02 , -2.52694264E-02 , -5.61312544E-02 , -3.78091070E-02
      31 ,        8 , -3.56168570E-02 , -3.49258421E-04 ,  6.04830117E-02 , -6.59516886E-02
      32 ,        8 , -3.07066137E-02 ,  2.49015395E-02 ,  1.15352871E-02 ,  2.99161768E-02
      33 ,        8 , -1.65663647E-02 ,  4.67774421E-02 ,  1.85740249E-02 ,  6.27241176E-03
      34 ,        8 ,  3.79843586E-03 ,  6.41038531E-02 , -2.62915026E-03 ,  6.24796552E-03
      35 ,        8 ,  2.84513259E-02 ,  7.75665363E-02 , -3.47532397E-03 , -1.92186318E-03
      36 ,        8 ,  5.67067358E-02 ,  8.81674824E-02 , -4.04995566E-03 , -1.63721345E-03
      37 ,        8 ,  8.84729490E-02 ,  9.66531131E-02 , -2.14312052E-03 , -9.09067292E-04
      38 ,        8 ,  1.23786210E-01 ,  1.03468536E-01 , -2.64834086E-03 , -2.39859372E-04
      39 ,        8 ,  1.62597042E-01 ,  1.08837999E-01 , -8.49105980E-04 ,  8.96880514E-04
      40 ,        8 ,  2.04710268E-01 ,  1.12854650E-01 ,  4.49146936E-04 , -3.79390255E-04
      41 ,        8 ,  2.49798385E-01 ,  1.15553993E-01 ,  5.42294328E-04 , -3.38849337E-04
      42 ,        8 ,  2.97437262E-01 ,  1.16965291E-01 ,  4.18076913E-04 ,  9.62656793E-05
      43 ,        8 ,  3.47139781E-01 ,  1.17141257E-01 ,  3.94924143E-04 ,  4.58779210E-04
      44 ,        8 ,  3.98380622E-01 ,  1.16169660E-01 ,  1.79069331E-04 ,  3.17272342E-04
      45 ,        8 ,  4.50613045E-01 ,  1.14171916E-01 , -7.95498647E-03 , -2.41974228E-03
      46 ,        8 ,  5.03280130E-01 ,  1.11293726E-01 ,  2.25205919E-02 ,  1.17862085E-02
      47 ,        8 ,  5.55822442E-01 ,  1.07692322E-01 ,  5.92246576E-03 , -1.08392671E-02
      48 ,        8 ,  6.07683386E-01 ,  1.03524074E-01 ,  6.15223056E-04 , -3.88565074E-04
      49 ,        8 ,  6.58313139E-01 ,  9.89351757E-02 , -4.17381817E-05 , -9.27986720E-05
      50 ,        8 ,  7.07172061E-01 ,  9.40566651E-02 ,  1.89384524E-05 , -2.96737067E-05
      51 ,        8 ,  7.53735271E-01 ,  8.90030529E-02 ,  4.88494912E-05 , -4.00421032E-05
      52 ,        8 ,  7.97502020E-01 ,  8.38711570E-02 ,  9.69968066E-05 , -5.97947209E-05
      53 ,        8 ,  8.38017249E-01 ,  7.87325664E-02 ,  2.78869286E-04 , -2.31019058E-04
      54 ,        8 ,  8.74916769E-01 ,  7.36109453E-02 ,  1.31251494E-04 ,  4.89724094E-04
      55 ,        8 ,  9.08003808E-01 ,  6.84371206E-02 , -2.54319394E-04 ,  4.69104418E-04
      56 ,        8 ,  9.37339354E-01 ,  6.29806810E-02 , -3.85741837E-03 ,  7.25743698E-04
      57 ,        8 ,  9.63280882E-01 ,  5.67535852E-02 , -6.60905230E-03 , -1.83883050E-03
      58 ,        8 ,  9.86352721E-01 ,  4.88433585E-02 , -3.86197607E-03 , -4.15298448E-03
      59 ,        8 ,  1.00667442E+00 ,  3.75738598E-02 , -5.40278243E-03 ,  4.67590892E-03
      60 ,        8 ,  1.02192203E+00 ,  2.03826505E-02 ,  5.17392415E-03 ,  1.98419387E-02
      61 ,        8 ,  1.02385871E+00 , -7.18246703E-04 , -2.35180710E-01 , -3.88190944E-02
       1 ,        9 ,  1.03002081E+00 , -8.96183912E-04 ,  1.56553579E-01 , -6.46315064E-02
       2 ,        9 ,  1.02635538E+00 , -2.47708873E-02 ,  1.04594939E-02 ,  1.15808119E-02
